2;anti_air_building;3003.00;9.60;1354.00;4.18;0
2;anti_air_building;3000.00;9.68;1360.00;0.57;0
2;anti_air_building;3004.00;10.05;1361.00;4.69;0
2;synthetic_refinery;3001.00;9.70;1357.00;5.90;0
2;fuel_silo;3002.00;9.75;1360.00;2.63;0
2;radar_station;3005.00;10.05;1358.00;6.09;0
2;rocket_site;3003.00;9.70;1357.00;1.68;0
2;nuclear_reactor;3004.00;10.00;1360.00;4.34;0
3;arms_factory;2930.00;15.32;1451.00;0.50;0
3;arms_factory;2916.00;11.90;1450.00;4.62;0
3;arms_factory;2923.00;14.80;1442.00;5.83;0
3;arms_factory;2914.00;11.00;1452.00;3.67;0
3;arms_factory;2920.00;10.45;1458.00;0.40;0
3;arms_factory;2925.00;11.15;1460.00;1.61;0
3;industrial_complex;2933.00;13.90;1460.00;5.73;0
3;industrial_complex;2927.00;13.73;1456.00;2.12;0
3;industrial_complex;2915.00;11.10;1449.00;3.68;0
3;industrial_complex;2928.00;15.88;1440.00;0.06;0
3;industrial_complex;2933.00;13.88;1456.00;4.18;0
3;industrial_complex;2908.00;10.15;1451.00;4.28;0
3;air_base;2914.00;10.10;1457.00;2.12;0
3;bunker;2916.00;13.85;1439.00;4.79;0
3;bunker;2911.00;10.32;1449.00;1.17;0
3;bunker;2926.00;10.85;1461.00;4.18;0
3;bunker;2921.00;14.12;1452.00;0.57;0
3;bunker;2935.00;16.10;1451.00;4.69;0
3;bunker;2930.00;14.90;1452.00;5.90;0
3;bunker;2902.00;10.38;1443.00;2.63;0
3;bunker;2910.00;10.10;1454.00;5.30;0
3;bunker;2933.00;14.00;1455.00;1.68;0
3;bunker;2924.00;16.20;1440.00;4.34;0
3;bunker;2921.00;10.53;1459.00;1.07;0
3;anti_air_building;2932.00;15.35;1452.00;2.29;0
3;anti_air_building;2920.00;13.43;1453.00;0.13;0
3;anti_air_building;2918.00;11.53;1444.00;4.25;0
3;synthetic_refinery;2922.00;10.80;1459.00;4.35;0
3;fuel_silo;2915.00;10.10;1455.00;2.19;0
3;radar_station;2918.00;13.10;1451.00;4.87;0
3;rocket_site;2925.00;12.73;1458.00;0.13;0
3;nuclear_reactor;2931.00;15.30;1447.00;2.80;0
4;arms_factory;3049.00;12.57;1495.00;5.83;0
4;arms_factory;3061.00;9.90;1491.00;3.67;0
4;arms_factory;3042.00;12.53;1480.00;0.40;0
4;arms_factory;3045.00;12.43;1481.00;1.61;0
4;arms_factory;3054.00;10.68;1494.00;5.73;0
4;arms_factory;3053.00;13.38;1471.00;2.12;0
4;industrial_complex;3044.00;14.35;1489.00;3.68;0
4;industrial_complex;3048.00;12.73;1490.00;0.06;0
4;industrial_complex;3063.00;10.60;1479.00;4.18;0
4;industrial_complex;3036.00;13.80;1475.00;4.28;0
4;industrial_complex;3038.00;13.60;1476.00;2.12;0
4;industrial_complex;3042.00;14.98;1492.00;4.79;0
4;air_base;3044.00;14.53;1493.00;1.17;0
4;bunker;3046.00;13.60;1494.00;4.18;0
4;bunker;3054.00;13.82;1474.00;0.57;0
4;bunker;3049.00;12.98;1480.00;4.69;0
4;bunker;3053.00;10.30;1488.00;5.90;0
4;bunker;3041.00;13.57;1473.00;2.63;0
4;bunker;3042.00;13.55;1488.00;5.30;0
4;bunker;3060.00;9.88;1491.00;1.68;0
4;bunker;3062.00;10.12;1488.00;4.34;0
4;bunker;3062.00;11.03;1480.00;1.07;0
4;bunker;3060.00;11.78;1484.00;2.29;0
4;bunker;3058.00;11.62;1477.00;0.13;0
4;anti_air_building;3041.00;14.28;1491.00;4.25;0
4;anti_air_building;3042.00;14.98;1492.00;4.35;0
4;anti_air_building;3040.00;13.62;1475.00;2.19;0
4;synthetic_refinery;3042.00;13.62;1476.00;4.85;0
4;fuel_silo;3045.00;13.35;1477.00;0.13;0
4;radar_station;3053.00;13.00;1482.00;4.10;0
4;rocket_site;3050.00;12.18;1494.00;0.63;0
4;nuclear_reactor;3062.00;9.95;1490.00;3.30;0
5;arms_factory;3143.00;9.80;1603.00;0.40;0
5;arms_factory;3155.00;9.85;1600.00;1.61;0
5;arms_factory;3113.00;9.80;1599.00;5.73;0
5;arms_factory;3114.00;9.70;1607.00;2.12;0
5;arms_factory;3108.00;9.80;1595.00;3.68;0
5;arms_factory;3154.00;9.85;1606.00;0.06;0
5;industrial_complex;3136.00;9.98;1603.00;4.18;0
5;industrial_complex;3147.00;9.82;1602.00;4.28;0
5;industrial_complex;3131.00;10.15;1606.00;2.12;0
5;industrial_complex;3118.00;9.70;1609.00;4.79;0
5;industrial_complex;3128.00;9.85;1602.00;1.17;0
5;industrial_complex;3134.00;10.35;1594.00;4.18;0
5;air_base;3139.00;9.80;1605.00;0.57;0
5;naval_base;3109.00;9.57;1606.00;-3.55;2309
5;naval_base;3112.00;9.53;1608.00;-2.21;2309
5;bunker;3111.00;9.70;1603.00;2.63;0
5;bunker;3119.00;9.80;1600.00;5.30;0
5;bunker;3114.00;9.70;1607.00;1.68;0
5;bunker;3119.00;9.85;1590.00;4.34;0
5;bunker;3149.00;9.80;1603.00;1.07;0
5;bunker;3157.00;10.25;1596.00;2.29;0
5;bunker;3139.00;9.80;1605.00;0.13;0
5;bunker;3130.00;10.40;1597.00;4.25;0
5;bunker;3127.00;9.80;1605.00;4.35;0
5;bunker;3148.00;9.80;1607.00;2.19;0
5;bunker;3144.00;9.95;1599.00;4.85;0
5;coastal_bunker;3107.00;9.68;1606.00;-3.55;0
5;coastal_bunker;3116.00;9.57;1610.00;-2.21;0
5;dockyard;3116.00;9.57;1610.00;-2.21;0
5;anti_air_building;3111.00;9.80;1600.00;3.30;0
5;anti_air_building;3122.00;9.80;1607.00;4.86;0
5;anti_air_building;3107.00;9.80;1596.00;1.24;0
5;synthetic_refinery;3125.00;9.88;1588.00;5.37;0
5;fuel_silo;3136.00;9.90;1604.00;1.75;0
5;radar_station;3133.00;10.40;1599.00;3.64;0
5;rocket_site;3149.00;10.40;1592.00;1.14;0
5;nuclear_reactor;3123.00;9.90;1595.00;2.35;0
6;arms_factory;2861.00;9.80;1532.00;5.73;0
6;arms_factory;2849.00;9.70;1538.00;2.12;0
6;arms_factory;2849.00;9.68;1536.00;3.68;0
6;arms_factory;2882.00;9.70;1540.00;0.06;0
6;arms_factory;2860.00;10.18;1534.00;4.18;0
6;arms_factory;2876.00;9.70;1538.00;4.28;0
6;industrial_complex;2880.00;9.70;1542.00;2.12;0
6;industrial_complex;2857.00;10.07;1535.00;4.79;0
6;industrial_complex;2884.00;9.75;1539.00;1.17;0
6;industrial_complex;2870.00;9.65;1541.00;4.18;0
6;industrial_complex;2872.00;9.70;1538.00;0.57;0
6;industrial_complex;2883.00;9.70;1541.00;4.69;0
6;air_base;2894.00;10.05;1540.00;5.90;0
6;naval_base;2855.00;9.50;1544.00;-2.16;8621
6;naval_base;2846.00;9.55;1539.00;-2.68;8621
6;naval_base;2870.00;9.53;1544.00;-2.55;8621
6;bunker;2879.00;9.70;1541.00;4.34;0
6;bunker;2860.00;10.28;1537.00;1.07;0
6;bunker;2878.00;9.80;1536.00;2.29;0
6;bunker;2893.00;10.12;1540.00;0.13;0
6;bunker;2855.00;9.80;1535.00;4.25;0
6;bunker;2875.00;9.78;1535.00;4.35;0
6;bunker;2876.00;9.70;1540.00;2.19;0
6;bunker;2864.00;10.20;1535.00;4.85;0
6;coastal_bunker;2846.00;9.55;1539.00;-2.68;0
6;coastal_bunker;2855.00;9.50;1544.00;-2.16;0
6;coastal_bunker;2871.00;9.50;1544.00;-2.55;0
6;dockyard;2855.00;9.57;1543.00;-2.16;0
6;anti_air_building;2850.00;9.70;1539.00;4.86;0
6;anti_air_building;2847.00;9.70;1537.00;1.24;0
6;anti_air_building;2868.00;9.70;1533.00;5.37;0
6;synthetic_refinery;2868.00;9.70;1534.00;1.75;0
6;fuel_silo;2858.00;9.88;1533.00;3.30;0
6;radar_station;2872.00;9.70;1538.00;0.30;0
6;rocket_site;2879.00;9.70;1539.00;2.35;0
6;nuclear_reactor;2886.00;9.95;1540.00;0.19;0
7;arms_factory;2883.00;9.70;1574.00;3.68;0
7;arms_factory;2881.00;9.68;1575.00;0.06;0
7;arms_factory;2883.00;9.62;1570.00;4.18;0
7;arms_factory;2885.00;9.60;1560.00;4.28;0
7;arms_factory;2883.00;9.60;1561.00;2.12;0
7;arms_factory;2880.00;9.55;1574.00;4.79;0
7;industrial_complex;2882.00;9.70;1574.00;1.17;0
7;industrial_complex;2884.00;9.68;1574.00;4.18;0
7;industrial_complex;2881.00;9.60;1560.00;0.57;0
7;industrial_complex;2884.00;9.60;1560.00;4.69;0
7;industrial_complex;2880.00;9.70;1567.00;5.90;0
7;industrial_complex;2882.00;9.70;1573.00;2.63;0
7;air_base;2881.00;9.70;1574.00;5.30;0
7;naval_base;2877.00;9.50;1566.00;-2.36;2775
7;naval_base;2883.00;9.50;1582.00;-2.94;2752
7;naval_base;2873.00;9.50;1560.00;-2.16;2775
7;bunker;2879.00;9.68;1567.00;2.29;0
7;bunker;2876.00;9.68;1561.00;0.13;0
7;bunker;2883.00;9.60;1562.00;4.25;0
7;bunker;2880.00;9.55;1574.00;4.35;0
7;coastal_bunker;2878.00;9.50;1568.00;-2.36;0
7;coastal_bunker;2880.00;9.50;1576.00;-1.77;0
7;coastal_bunker;2873.00;9.55;1559.00;-2.16;0
7;dockyard;2877.00;9.57;1564.00;-2.36;0
7;anti_air_building;2874.00;9.68;1559.00;0.63;0
7;anti_air_building;2885.00;9.60;1563.00;3.30;0
7;anti_air_building;2879.00;9.70;1565.00;4.86;0
7;synthetic_refinery;2883.00;9.70;1576.00;1.24;0
7;fuel_silo;2879.00;9.65;1561.00;5.37;0
7;radar_station;2879.00;9.55;1570.00;2.17;0
7;rocket_site;2885.00;9.60;1562.00;3.30;0
7;nuclear_reactor;2884.00;9.60;1563.00;1.14;0
8;arms_factory;2902.00;10.85;1509.00;4.18;0
8;arms_factory;2898.00;10.95;1510.00;4.28;0
8;arms_factory;2901.00;10.90;1510.00;2.12;0
8;arms_factory;2898.00;11.15;1511.00;4.79;0
8;arms_factory;2901.00;10.95;1511.00;1.17;0
8;arms_factory;2904.00;10.80;1511.00;4.18;0
8;industrial_complex;2899.00;11.25;1512.00;0.57;0
8;industrial_complex;2903.00;10.88;1512.00;4.69;0
8;industrial_complex;2897.00;11.50;1513.00;5.90;0
8;industrial_complex;2900.00;11.18;1513.00;2.63;0
8;industrial_complex;2898.00;11.50;1514.00;5.30;0
8;industrial_complex;2901.00;11.07;1514.00;1.68;0
8;air_base;2898.00;11.62;1515.00;4.34;0
8;bunker;2901.00;11.15;1515.00;1.07;0
8;anti_air_building;2900.00;11.38;1516.00;2.29;0
8;anti_air_building;2900.00;11.40;1517.00;0.13;0
8;anti_air_building;2900.00;11.48;1518.00;4.25;0
8;synthetic_refinery;2900.00;10.80;1507.00;4.35;0
8;fuel_silo;2902.00;10.80;1508.00;2.19;0
8;radar_station;2901.00;11.07;1514.00;4.87;0
8;rocket_site;2903.00;10.80;1509.00;0.13;0
8;nuclear_reactor;2899.00;10.90;1510.00;2.80;0
9;arms_factory;3014.00;14.00;1508.00;2.12;0
9;arms_factory;3021.00;13.45;1506.00;4.79;0
9;arms_factory;3052.00;11.03;1524.00;1.17;0
9;arms_factory;3024.00;12.00;1520.00;4.18;0
9;arms_factory;3032.00;11.25;1518.00;0.57;0
9;arms_factory;3048.00;12.23;1518.00;4.69;0
9;industrial_complex;3032.00;11.93;1505.00;5.90;0
9;industrial_complex;3023.00;11.65;1522.00;2.63;0
9;industrial_complex;3020.00;12.20;1520.00;5.30;0
9;industrial_complex;3045.00;10.23;1523.00;1.68;0
9;industrial_complex;3034.00;12.23;1508.00;4.34;0
9;industrial_complex;3041.00;12.68;1509.00;1.07;0
9;air_base;3029.00;12.95;1500.00;2.29;0
9;bunker;3050.00;11.20;1527.00;0.13;0
9;bunker;3055.00;12.70;1515.00;4.25;0
9;bunker;3048.00;12.50;1516.00;4.35;0
9;bunker;3048.00;12.70;1512.00;2.19;0
9;bunker;3027.00;13.70;1502.00;4.85;0
9;bunker;3020.00;14.20;1505.00;0.13;0
9;bunker;3023.00;12.15;1520.00;2.80;0
9;bunker;3063.00;12.53;1524.00;0.63;0
9;bunker;3034.00;12.10;1505.00;3.30;0
9;bunker;3020.00;12.30;1519.00;4.86;0
9;bunker;3053.00;11.05;1527.00;1.24;0
9;bunker;3025.00;12.48;1513.00;5.37;0
9;bunker;3028.00;11.20;1521.00;1.75;0
9;bunker;3038.00;11.43;1528.00;3.30;0
9;bunker;3016.00;12.18;1512.00;1.14;0
9;anti_air_building;3036.00;11.38;1519.00;2.35;0
9;anti_air_building;3051.00;12.60;1515.00;0.19;0
9;anti_air_building;3028.00;10.75;1524.00;1.75;0
9;synthetic_refinery;3020.00;12.07;1521.00;4.42;0
9;fuel_silo;3048.00;11.35;1521.00;0.80;0
9;radar_station;3038.00;12.35;1515.00;3.19;0
9;rocket_site;3030.00;12.10;1513.00;5.02;0
9;nuclear_reactor;3062.00;12.43;1525.00;2.86;0
10;arms_factory;3135.00;9.93;1548.00;1.17;0
10;arms_factory;3121.00;9.90;1555.00;4.18;0
10;arms_factory;3133.00;9.95;1548.00;0.57;0
10;arms_factory;3140.00;9.80;1566.00;4.69;0
10;arms_factory;3127.00;10.03;1550.00;5.90;0
10;arms_factory;3143.00;9.80;1555.00;2.63;0
10;industrial_complex;3148.00;9.98;1564.00;5.30;0
10;industrial_complex;3140.00;9.80;1557.00;1.68;0
10;industrial_complex;3134.00;9.85;1553.00;4.34;0
10;industrial_complex;3135.00;9.80;1562.00;1.07;0
10;industrial_complex;3139.00;9.90;1554.00;2.29;0
10;industrial_complex;3118.00;10.00;1546.00;0.13;0
10;air_base;3139.00;9.80;1563.00;4.25;0
10;bunker;3124.00;10.10;1547.00;4.35;0
10;bunker;3124.00;9.95;1554.00;2.19;0
10;bunker;3133.00;9.80;1556.00;4.85;0
10;bunker;3137.00;9.88;1548.00;0.13;0
10;bunker;3147.00;9.82;1566.00;2.80;0
10;bunker;3143.00;9.80;1551.00;0.63;0
10;bunker;3130.00;9.85;1552.00;3.30;0
10;bunker;3140.00;9.80;1564.00;4.86;0
10;bunker;3117.00;9.85;1564.00;1.24;0
10;anti_air_building;3141.00;9.80;1568.00;5.37;0
10;anti_air_building;3155.00;10.50;1564.00;1.75;0
10;anti_air_building;3137.00;9.80;1558.00;3.30;0
10;synthetic_refinery;3149.00;10.20;1566.00;1.14;0
10;fuel_silo;3142.00;9.80;1559.00;2.35;0
10;radar_station;3136.00;9.80;1558.00;5.82;0
10;rocket_site;3123.00;9.90;1560.00;1.75;0
10;nuclear_reactor;3120.00;9.90;1554.00;4.42;0
11;arms_factory;3183.00;9.70;1620.00;0.57;0
11;arms_factory;3179.00;9.70;1622.00;4.69;0
11;arms_factory;3196.00;10.35;1644.00;5.90;0
11;arms_factory;3190.00;10.30;1646.00;2.63;0
11;arms_factory;3187.00;10.30;1648.00;5.30;0
11;arms_factory;3196.00;10.30;1627.00;1.68;0
11;industrial_complex;3209.00;9.95;1635.00;4.34;0
11;industrial_complex;3205.00;10.10;1630.00;1.07;0
11;industrial_complex;3197.00;9.85;1632.00;2.29;0
11;industrial_complex;3186.00;9.80;1621.00;0.13;0
11;industrial_complex;3206.00;10.40;1643.00;4.25;0
11;industrial_complex;3197.00;10.38;1645.00;4.35;0
11;air_base;3197.00;10.35;1625.00;2.19;0
11;bunker;3192.00;10.40;1627.00;4.85;0
11;bunker;3194.00;10.30;1633.00;0.13;0
11;bunker;3208.00;10.15;1632.00;2.80;0
11;bunker;3204.00;10.30;1646.00;0.63;0
11;bunker;3194.00;10.30;1648.00;3.30;0
11;bunker;3210.00;10.07;1635.00;4.86;0
11;bunker;3182.00;9.85;1633.00;1.24;0
11;bunker;3183.00;9.73;1618.00;5.37;0
11;bunker;3183.00;10.20;1610.00;1.75;0
11;anti_air_building;3193.00;10.30;1638.00;3.30;0
11;anti_air_building;3186.00;10.30;1640.00;1.14;0
11;anti_air_building;3211.00;10.38;1641.00;2.35;0
11;synthetic_refinery;3190.00;9.95;1615.00;0.19;0
11;fuel_silo;3190.00;10.15;1618.00;1.75;0
11;radar_station;3195.00;10.15;1631.00;3.95;0
11;rocket_site;3184.00;10.20;1633.00;0.80;0
11;nuclear_reactor;3192.00;10.30;1652.00;3.81;0
12;arms_factory;3217.00;10.55;1668.00;5.90;0
12;arms_factory;3216.00;10.45;1662.00;2.63;0
12;arms_factory;3188.00;10.15;1667.00;5.30;0
12;arms_factory;3201.00;10.40;1675.00;1.68;0
12;arms_factory;3207.00;10.60;1668.00;4.34;0
12;arms_factory;3226.00;10.25;1670.00;1.07;0
12;industrial_complex;3199.00;10.32;1665.00;2.29;0
12;industrial_complex;3203.00;10.30;1659.00;0.13;0
12;industrial_complex;3219.00;10.50;1667.00;4.25;0
12;industrial_complex;3196.00;10.30;1685.00;4.35;0
12;industrial_complex;3204.00;10.30;1685.00;2.19;0
12;industrial_complex;3207.00;10.50;1674.00;4.85;0
12;air_base;3191.00;9.73;1660.00;0.13;0
12;naval_base;3181.00;9.53;1667.00;-2.36;1885
12;naval_base;3186.00;9.50;1681.00;-1.57;1885
12;naval_base;3187.00;9.50;1673.00;-1.82;1885
12;bunker;3223.00;10.40;1667.00;4.86;0
12;bunker;3192.00;9.73;1661.00;1.24;0
12;bunker;3221.00;10.40;1676.00;5.37;0
12;bunker;3197.00;10.35;1671.00;1.75;0
12;bunker;3202.00;10.50;1669.00;3.30;0
12;bunker;3200.00;10.30;1681.00;1.14;0
12;bunker;3198.00;10.30;1664.00;2.35;0
12;bunker;3225.00;10.35;1671.00;0.19;0
12;bunker;3213.00;10.35;1679.00;1.75;0
12;bunker;3189.00;9.73;1678.00;4.42;0
12;bunker;3221.00;10.40;1658.00;0.80;0
12;coastal_bunker;3187.00;9.50;1676.00;-1.82;0
12;coastal_bunker;3186.00;9.50;1680.00;-1.57;0
12;coastal_bunker;3184.00;9.50;1670.00;-2.36;0
12;dockyard;3180.00;9.60;1666.00;-2.36;0
12;anti_air_building;3203.00;10.23;1665.00;0.80;0
12;anti_air_building;3190.00;10.05;1671.00;4.93;0
12;anti_air_building;3217.00;10.55;1668.00;1.31;0
12;synthetic_refinery;3201.00;10.30;1685.00;5.43;0
12;fuel_silo;3208.00;10.30;1685.00;5.54;0
12;radar_station;3208.00;10.55;1673.00;3.42;0
12;rocket_site;3205.00;10.30;1680.00;6.04;0
12;nuclear_reactor;3226.00;10.25;1670.00;2.42;0
13;arms_factory;3178.00;9.68;1712.00;5.30;0
13;arms_factory;3219.00;10.38;1719.00;1.68;0
13;arms_factory;3202.00;10.25;1702.00;4.34;0
13;arms_factory;3185.00;9.73;1704.00;1.07;0
13;arms_factory;3174.00;9.60;1716.00;2.29;0
13;arms_factory;3199.00;10.03;1698.00;0.13;0
13;industrial_complex;3207.00;9.68;1720.00;4.25;0
13;industrial_complex;3191.00;10.03;1698.00;4.35;0
13;industrial_complex;3177.00;9.53;1699.00;2.19;0
13;industrial_complex;3192.00;9.70;1719.00;4.85;0
13;industrial_complex;3189.00;10.00;1710.00;0.13;0
13;industrial_complex;3152.00;9.70;1698.00;2.80;0
13;air_base;3178.00;9.65;1711.00;0.63;0
13;naval_base;3180.00;9.50;1697.00;-0.59;1885
13;naval_base;3148.00;9.50;1700.00;-1.21;2107
13;naval_base;3173.00;9.50;1712.00;-1.82;1660
13;naval_base;3202.00;9.55;1723.00;-2.36;1660
13;naval_base;3164.00;9.50;1710.00;-4.07;1660
13;naval_base;3194.00;9.50;1724.00;-2.90;1660
13;naval_base;3189.00;9.53;1695.00;-1.37;1885
13;naval_base;3175.00;9.50;1707.00;-1.11;1885
13;naval_base;3216.00;9.55;1725.00;-3.34;1434
13;bunker;3192.00;10.28;1709.00;1.75;0
13;bunker;3195.00;10.30;1712.00;4.42;0
13;bunker;3208.00;10.38;1710.00;0.80;0
13;bunker;3193.00;9.70;1721.00;3.81;0
13;bunker;3214.00;10.40;1716.00;5.02;0
13;bunker;3176.00;9.60;1706.00;2.86;0
13;bunker;3192.00;10.20;1700.00;0.70;0
13;bunker;3182.00;9.70;1712.00;0.80;0
13;bunker;3199.00;9.85;1695.00;4.93;0
13;bunker;3183.00;9.70;1699.00;1.31;0
13;bunker;3154.00;9.68;1701.00;5.43;0
13;bunker;3209.00;9.75;1719.00;5.54;0
13;bunker;3157.00;9.53;1707.00;3.37;0
13;bunker;3203.00;10.05;1701.00;6.04;0
13;coastal_bunker;3160.00;9.53;1713.00;-4.07;0
13;coastal_bunker;3188.00;9.50;1698.00;-0.59;0
13;coastal_bunker;3173.00;9.50;1705.00;-1.11;0
13;coastal_bunker;3172.00;9.50;1713.00;-1.82;0
13;coastal_bunker;3204.00;9.50;1725.00;-2.36;0
13;coastal_bunker;3217.00;9.68;1724.00;-3.34;0
13;coastal_bunker;3160.00;9.55;1702.00;-4.47;0
13;coastal_bunker;3188.00;9.53;1690.00;-1.37;0
13;coastal_bunker;3190.00;9.55;1722.00;-2.90;0
13;dockyard;3152.00;9.50;1688.00;-4.47;0
13;anti_air_building;3190.00;10.05;1708.00;3.54;0
13;anti_air_building;3202.00;9.73;1697.00;1.38;0
13;anti_air_building;3173.00;9.50;1709.00;2.93;0
13;synthetic_refinery;3177.00;9.70;1702.00;5.60;0
13;fuel_silo;3212.00;10.40;1711.00;3.44;0
13;radar_station;3186.00;9.70;1707.00;5.78;0
13;rocket_site;3178.00;9.70;1714.00;1.38;0
13;nuclear_reactor;3190.00;9.88;1715.00;4.05;0
14;arms_factory;2770.00;9.80;1485.00;4.34;0
14;arms_factory;2744.00;9.70;1480.00;1.07;0
14;arms_factory;2756.00;9.90;1478.00;2.29;0
14;arms_factory;2759.00;10.45;1480.00;0.13;0
14;arms_factory;2777.00;9.70;1474.00;4.25;0
14;arms_factory;2765.00;9.90;1484.00;4.35;0
14;industrial_complex;2767.00;10.40;1477.00;2.19;0
14;industrial_complex;2742.00;9.70;1485.00;4.85;0
14;industrial_complex;2756.00;10.12;1479.00;0.13;0
14;industrial_complex;2750.00;9.70;1476.00;2.80;0
14;industrial_complex;2772.00;9.85;1477.00;0.63;0
14;industrial_complex;2767.00;10.28;1475.00;3.30;0
14;air_base;2768.00;10.25;1481.00;4.86;0
14;naval_base;2756.00;9.50;1470.00;-0.32;8546
14;naval_base;2780.00;9.57;1489.00;-3.14;2871
14;naval_base;2752.00;9.50;1494.00;-2.21;2381
14;naval_base;2747.00;9.50;1474.00;0.93;8546
14;naval_base;2767.00;9.60;1488.00;-3.14;2871
14;naval_base;2740.00;9.50;1491.00;-2.68;2381
14;naval_base;2768.00;9.50;1467.00;-0.69;8546
14;bunker;2758.00;9.80;1476.00;1.75;0
14;bunker;2768.00;9.93;1484.00;4.42;0
14;bunker;2768.00;9.82;1473.00;0.80;0
14;bunker;2778.00;9.75;1480.00;3.81;0
14;bunker;2744.00;9.70;1480.00;5.02;0
14;bunker;2755.00;10.00;1487.00;2.86;0
14;bunker;2744.00;9.70;1489.00;0.70;0
14;bunker;2777.00;9.70;1486.00;0.80;0
14;bunker;2750.00;9.80;1480.00;4.93;0
14;bunker;2761.00;10.30;1477.00;1.31;0
14;coastal_bunker;2765.00;9.60;1487.00;-3.14;0
14;coastal_bunker;2748.00;9.50;1474.00;0.93;0
14;coastal_bunker;2740.00;9.50;1484.00;-0.98;0
14;coastal_bunker;2749.00;9.60;1490.00;-2.21;0
14;coastal_bunker;2779.00;9.55;1489.00;-3.14;0
14;coastal_bunker;2752.00;9.50;1473.00;-0.32;0
14;coastal_bunker;2767.00;9.50;1469.00;-0.69;0
14;dockyard;2760.00;9.55;1470.00;-0.32;0
14;anti_air_building;2746.00;9.80;1483.00;6.04;0
14;anti_air_building;2749.00;9.75;1488.00;3.88;0
14;anti_air_building;2755.00;9.70;1491.00;5.09;0
14;synthetic_refinery;2767.00;9.60;1470.00;2.93;0
14;fuel_silo;2740.00;9.68;1476.00;4.49;0
14;radar_station;2760.00;10.50;1481.00;1.43;0
14;rocket_site;2749.00;9.90;1485.00;3.54;0
14;nuclear_reactor;2755.00;10.43;1481.00;1.38;0
15;arms_factory;2827.00;10.28;1500.00;2.29;0
15;arms_factory;2807.00;10.25;1494.00;0.13;0
15;arms_factory;2822.00;9.75;1511.00;4.25;0
15;arms_factory;2799.00;11.23;1492.00;4.35;0
15;arms_factory;2810.00;10.20;1499.00;2.19;0
15;arms_factory;2787.00;10.65;1498.00;4.85;0
15;industrial_complex;2810.00;10.55;1489.00;0.13;0
15;industrial_complex;2803.00;9.95;1500.00;2.80;0
15;industrial_complex;2817.00;10.05;1497.00;0.63;0
15;industrial_complex;2831.00;9.80;1508.00;3.30;0
15;industrial_complex;2817.00;9.90;1488.00;4.86;0
15;industrial_complex;2825.00;9.70;1514.00;1.24;0
15;air_base;2796.00;11.53;1496.00;5.37;0
15;naval_base;2798.00;9.68;1503.00;-3.39;2847
15;naval_base;2824.00;9.50;1516.00;-2.36;12389
